bc/epoch_num,dagger/round_timestep_count,rollout/return_mean,rollout/return_max,dagger/total_timesteps,dagger/round_episode_count,rollout/success_min,dagger/mean_episode_reward,dagger/total_expert_count,bc/entropy,rollout/return_std,bc/ent_loss,bc/samples_so_far,rollout/success_max,dagger/round_num,bc/loss,bc/neglogp,bc/batch_num,rollout/success_std,bc/l2_norm,dagger/mean_episode_success,bc/prob_true_act,rollout/return_min,rollout/success_mean,batch_size,bc/l2_loss
0,110,7912.666595458984,8388.97152709961,1916,6,1.0,7122.707763671875,109,-0.7160409688949585,476.43422831271374,0.0007160410168580711,32,1.0,16,-2.311164617538452,-2.311880588531494,1,0.0,15171.900390625,1.0,13.858813285827637,7007.1834716796875,1.0,32,0.0
0,,8224.288179016114,8782.43106842041,,,1.0,,,-0.539158821105957,385.33889969714613,0.0005391588201746345,16032,1.0,,-1.8336304426193237,-1.834169626235962,501,0.0,15276.9638671875,,11.350360870361328,7589.537269592285,1.0,32,0.0
0,,7464.055081176758,7985.186965942383,,,1.0,,,-0.5558816194534302,692.6963407438127,0.00055588164832443,32032,1.0,,0.9527986645698547,0.9522427916526794,1001,0.0,15396.072265625,,8.193614959716797,6181.47843170166,1.0,32,0.0
1,,7946.197787475586,8389.149597167969,,,1.0,,,-0.5676898956298828,510.6487951169241,0.0005676899454556406,48032,1.0,,-1.5559476613998413,-1.5565153360366821,1501,0.0,15537.5263671875,,9.946517944335938,6989.9256591796875,1.0,32,0.0
1,,7698.16805267334,8583.801963806152,,,1.0,,,-0.3431590795516968,1192.2048124439223,0.0003431591030675918,64032,1.0,,-0.4799109697341919,-0.4802541434764862,2001,0.0,15675.6552734375,,8.779031753540039,5348.073471069336,1.0,32,0.0
1,,7010.690975952149,8381.732719421387,,,1.0,,,-0.47748053073883057,1632.3296058474955,0.000477480556583032,80032,1.0,,1.0629831552505493,1.0625057220458984,2501,0.0,15781.1650390625,,9.153576850891113,4225.641380310059,1.0,32,0.0
2,,8128.863847351075,8385.247756958008,,,1.0,,,-0.42405807971954346,263.6220311595956,0.00042405808926559985,96032,1.0,,-1.0702368021011353,-1.0706608295440674,3001,0.0,15894.8994140625,,8.38931941986084,7691.210975646973,1.0,32,0.0
2,,7698.539399719239,8591.458297729492,,,1.0,,,-0.3569307327270508,782.6570227105619,0.0003569307446014136,112032,1.0,,-0.04476911947131157,-0.0451260507106781,3501,0.0,15997.19921875,,8.05757999420166,6426.2512130737305,1.0,32,0.0
2,,8224.635357666015,8581.455780029297,,,1.0,,,-0.32129597663879395,264.9325447473014,0.0003212959854863584,128032,1.0,,1.0137768983840942,1.0134556293487549,4001,0.0,16105.81640625,,7.4757280349731445,7783.598335266113,1.0,32,0.0
3,,8144.281674194336,8577.892227172852,,,1.0,,,-0.23542547225952148,263.03421596080483,0.0002354254829697311,144032,1.0,,0.9387116432189941,0.9384762048721313,4501,0.0,16231.990234375,,7.005487442016602,7782.114120483398,1.0,32,0.0
3,,8289.609704589844,8694.617416381836,,,1.0,,,-0.3158140182495117,232.07736792502283,0.00031581404618918896,160032,1.0,,-0.1576201468706131,-0.1579359620809555,5001,0.0,16344.3818359375,,5.802151679992676,8074.158134460449,1.0,32,0.0
0,102,7633.169987487793,7993.39582824707,2018,7,1.0,7964.581333705357,109,-0.14989542961120605,438.04161311335105,0.00014989543706178665,32,1.0,17,-0.6922151446342468,-0.6923650503158569,1,0.0,16431.83203125,1.0,6.926515102386475,6797.898635864258,1.0,32,0.0
0,,4628.9243087768555,8578.110939025879,,,0.0,,,-0.03496348857879639,7316.789919583258,3.496349017950706e-05,16032,1.0,,-0.5499411821365356,-0.5499761700630188,501,0.4,16542.314453125,,6.715892791748047,-10000.0,0.8,32,0.0
0,,7720.866647338868,8180.348724365234,,,1.0,,,-0.1552567481994629,345.2864457386796,0.00015525675553362817,32032,1.0,,2.710127115249634,2.7099719047546387,1001,0.0,16632.85546875,,5.7903971672058105,7281.491981506348,1.0,32,0.0
1,,7949.682447814941,8585.207405090332,,,1.0,,,-0.29211199283599854,522.043358486437,0.00029211200308054686,48032,1.0,,-1.3762789964675903,-1.3765710592269897,1501,0.0,16758.181640625,,7.182194232940674,7001.505020141602,1.0,32,0.0
1,,8064.513412475586,8375.679977416992,,,1.0,,,-0.04071164131164551,233.41573456922328,4.071164221386425e-05,64032,1.0,,-0.4610603451728821,-0.46110105514526367,2001,0.0,16860.6796875,,5.026856422424316,7673.091323852539,1.0,32,0.0
1,,8221.14561920166,8381.92951965332,,,1.0,,,-0.006507277488708496,234.83878753692076,6.507277703349246e-06,80032,1.0,,-0.5348852276802063,-0.5348917245864868,2501,0.0,16970.529296875,,5.728178977966309,7776.356094360352,1.0,32,0.0
2,,7629.788612365723,8580.44898223877,,,1.0,,,-0.15083932876586914,1322.4736128299085,0.00015083933249115944,96032,1.0,,0.4942174255847931,0.49406659603118896,3001,0.0,17085.607421875,,5.6851115226745605,5016.283149719238,1.0,32,0.0
2,,8184.28815612793,8580.965980529785,,,1.0,,,-0.024396896362304688,331.9901196575129,2.439689706079662e-05,112032,1.0,,1.4178476333618164,1.4178231954574585,3501,0.0,17190.671875,,5.873315811157227,7589.25065612793,1.0,32,0.0
2,,7888.107038879394,8390.049949645996,,,1.0,,,-0.022199511528015137,302.0996668256766,2.2199512386578135e-05,128032,1.0,,0.0803881585597992,0.08036595582962036,4001,0.0,17313.037109375,,4.889792442321777,7492.356872558594,1.0,32,0.0
3,,7826.821278381348,8385.047775268555,,,1.0,,,-0.052160024642944336,700.9261764822198,5.216002682573162e-05,144032,1.0,,-1.1497889757156372,-1.1498411893844604,4501,0.0,17422.505859375,,5.217257499694824,6599.13786315918,1.0,32,0.0
3,,7668.522322082519,8187.011039733887,,,1.0,,,0.04758107662200928,675.1416075316537,-4.758107752422802e-05,160032,1.0,,0.3701643645763397,0.37021195888519287,5001,0.0,17570.810546875,,5.2461934089660645,6388.671051025391,1.0,32,0.0
3,,5092.263195800781,8585.696434020996,,,0.0,,,0.022649168968200684,6490.682579955924,-2.2649170205113478e-05,176032,1.0,,-0.17983582615852356,-0.1798131763935089,5501,0.4000000000000001,17664.357421875,,4.519554615020752,-7880.868896484375,0.8,32,0.0
