rollout/return_max,rollout/success_max,dagger/round_episode_count,dagger/total_timesteps,rollout/return_min,dagger/mean_episode_success,dagger/round_timestep_count,dagger/total_expert_count,rollout/success_mean,rollout/return_mean,batch_size,bc/prob_true_act,rollout/success_min,bc/ent_loss,bc/l2_norm,bc/samples_so_far,rollout/return_std,bc/batch_num,bc/l2_loss,bc/neglogp,dagger/round_num,dagger/mean_episode_reward,rollout/success_std,bc/entropy,bc/epoch_num,bc/loss
8590.243766784668,1.0,9,7676,-9897.0844039917,1.0,135,1905,0.9,5129.519725036621,128,89346.0078125,0.0,0.009363803081214428,4338.5146484375,128,5124.394545548785,1,0.0,-8.139665603637695,55,7878.456325954861,0.30000000000000004,-9.363802909851074,0,-8.130301475524902
8594.01708984375,1.0,8,7816,-10000.0,1.0,140,1966,0.75,3481.712251281738,128,117144.0625,0.0,0.009899236261844635,4366.9970703125,128,7684.243553483288,1,0.0,-11.278264999389648,56,7385.259948730469,0.4330127018922193,-9.899235725402832,0,-11.268365859985352
8593.668167114258,1.0,9,7969,-8968.91487121582,1.0,153,1981,0.95,6931.835726928711,128,40775.671875,0.0,0.008713225834071636,4574.095703125,128,3913.7168193540188,1,0.0,-10.137730598449707,57,7462.673231336806,0.21794494717703372,-8.713225364685059,0,-10.12901782989502
8794.55679321289,1.0,9,8105,-10000.0,1.0,136,2008,0.9,5668.246733856201,128,58007.26953125,0.0,0.008920983411371708,4600.34912109375,128,5203.193805493422,1,0.0,-5.620899200439453,58,7806.560655381944,0.3,-8.92098331451416,0,-5.611978054046631
8792.50936126709,1.0,7,8233,-10000.0,1.0,128,2040,0.9,5720.76498260498,128,55079.32421875,0.0,0.00891481339931488,4634.3115234375,128,5347.937476522542,1,0.0,-10.723570823669434,59,7333.194196428572,0.30000000000000004,-8.914813041687012,0,-10.714655876159668
8793.084449768066,1.0,7,8370,-10000.0,1.0,137,2075,0.85,5583.545176696777,128,59619.16796875,0.0,0.008977973833680153,4685.16748046875,128,6446.6752512754,1,0.0,-10.251220703125,60,6905.456263950893,0.3570714214271425,-8.977972984313965,0,-10.242242813110352
8994.897117614746,1.0,6,8502,-9256.900444030762,1.0,132,2088,0.9,6213.00747718811,128,76634.6796875,0.0,0.009283495135605335,4717.29296875,128,5127.034240470444,1,0.0,-10.951150894165039,61,6430.107177734375,0.30000000000000004,-9.28349494934082,0,-10.94186782836914
8594.550994873047,1.0,9,8641,-10000.0,1.0,139,2160,0.9,6109.618519592285,128,86483.6875,0.0,0.009573912248015404,4767.87353515625,128,5383.6914668818345,1,0.0,-10.74345588684082,62,7773.634494357639,0.30000000000000004,-9.573911666870117,0,-10.733881950378418
8594.391654968262,1.0,7,8773,-9901.063621520996,1.0,132,2203,0.75,3026.0721000671388,128,39458.9453125,0.0,0.008987156674265862,4899.0166015625,128,7341.379631368761,1,0.0,-10.003019332885742,63,7224.542271205357,0.4330127018922193,-8.98715591430664,0,-9.99403190612793
8795.700332641602,1.0,8,8913,-10000.0,1.0,140,2203,0.85,5131.603338241577,128,67809.765625,0.0,0.009051014669239521,4952.71630859375,128,6402.478370285572,1,0.0,-10.447227478027344,64,7333.549987792969,0.3570714214271425,-9.051013946533203,0,-10.438176155090332
8594.067245483398,1.0,10,9058,-10000.0,1.0,145,2241,0.8,4435.43244972229,128,95875.1171875,0.0,0.009574098512530327,4980.08056640625,128,7118.312192984682,1,0.0,-10.623210906982422,65,7922.127783203125,0.4,-9.574097633361816,0,-10.61363697052002
8592.111793518066,1.0,9,9223,-10000.0,1.0,165,2269,0.8,4156.205690383911,128,79933.4765625,0.0,0.009531218558549881,5065.46435546875,128,6869.718724064232,1,0.0,-3.4722540378570557,66,7192.348958333334,0.4,-9.531218528747559,0,-3.4627227783203125
8793.760063171387,1.0,7,9383,-10000.0,1.0,160,2296,0.85,5191.64479560852,128,101499.4921875,0.0,0.009670925326645374,5126.27392578125,128,6352.836833839358,1,0.0,-11.088506698608398,67,6320.426618303572,0.3570714214271425,-9.67092514038086,0,-11.078835487365723
8595.133102416992,1.0,10,9532,-10000.0,1.0,149,2320,0.9,5903.7588726043705,128,93827.203125,0.0,0.009485555812716484,5242.318359375,128,5304.741393738627,1,0.0,-11.128583908081055,68,7934.072412109375,0.30000000000000004,-9.485555648803711,0,-11.119098663330078
8793.608131408691,1.0,7,9671,-10000.0,1.0,139,2331,0.85,4752.577747344971,128,93417.3046875,0.0,0.009762140922248363,5302.587890625,128,6341.461125239526,1,0.0,-10.58696174621582,69,7086.154157366072,0.3570714214271425,-9.762140274047852,0,-10.577199935913086
8593.653518676758,1.0,9,9811,-10000.0,1.0,140,2370,0.75,3366.3386882781983,128,27049.330078125,0.0,0.009021126665174961,5494.84912109375,128,7595.3055897276645,1,0.0,-8.274811744689941,70,7738.840006510416,0.4330127018922193,-9.021125793457031,0,-8.265790939331055
8592.986000061035,1.0,8,9945,-9899.807189941406,1.0,134,2370,0.75,2907.959493255615,128,61969.42578125,0.0,0.00911486241966486,5564.3515625,128,7252.039224978358,1,0.0,-10.882514953613281,71,7604.1539306640625,0.4330127018922193,-9.114862442016602,0,-10.87339973449707
8593.938163757324,1.0,11,10085,-8849.581077575684,1.0,140,2383,0.9,5855.1662906646725,128,119969.71875,0.0,0.009866285137832165,5592.94140625,128,5059.052884728871,1,0.0,-10.615401268005371,72,8264.659801136364,0.30000000000000004,-9.866284370422363,0,-10.605534553527832
